order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD122307,ID0312718904,2019-05-01,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('iAssist Line', 2)]",28660.0,83.16,-37.8041522,144.9624688,0,28743.16,Autumn,True,1.6535,works like a champ works like a champ,1.0
ORD376385,ID0111302447,2019-09-09,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",11295.0,64.93,-37.8251228,144.9570786,10,10230.43,Spring,False,1.3156,missing accessory and pen... arrived wirhout pen....,
ORD377106,ID3222703099,2019-05-21,Thompson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,64.72,-37.8018774,144.9461521,0,22414.72,Autumn,True,1.2045,"don’t sell items that don’t work for customers please. the phone was garbage, didn’t use for a month and is totally died. have been contacting the support center from the very first month i received. the only option i’m left is to stop doing business with you. frustrated customer",
ORD133459,ID0303448816,2019-11-03,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",13860.0,88.33,-37.82052520000001,145.0148056,5,13255.33,Spring,False,2.0825,amazing speechless. i love this phone.,1.0
ORD083510,ID6167344497,2019-04-12,,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,65.03,-37.8088679,144.9664654,25,2022.53,Autumn,False,,"excelente precio calidad excelente producto super fluido, bastante espacio de almacenamiento y buena ram, bateria super bien, no muy conforme con la pantalla, todo lo demas excelente",1.0
ORD415853,ID0266739860,2019-01-19,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('iStream', 2)]",10475.0,100.11,-37.8233572,144.9891071,5,10051.36,Summer,True,1.5818,"great bargain! love this phone, it was unlocked and easy to setup with my carrier",1.0
ORD135182,ID1479930110,2019-07-11,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Toshika 750', 2), ('Lucent 330S', 2)]",22360.0,66.74,-37.8209609,144.95512649999995,15,19072.74,Winter,False,1.1633,definitely an improvement over s6! don't use the face recognition... the battery life is fantastic compared to our old universe s6! the screen sensitivity needs work/adjusting.,1.0
ORD389353,ID1492169285,2019-10-23,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Lucent 330S', 2), ('iStream', 2)]",12140.0,,-37.8017065,144.96366519999995,0,12248.71,Spring,True,1.9028,perfect device for my kids. easy to use with lots of features.,1.0
ORD266496,ID0246439432,2019-05-29,Nickolson,"[('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",13740.0,66.59,-37.8099875,144.97152649999995,0,13806.59,Autumn,False,0.9738,a great phone at a good price. this phone replaced my wife's alcon 5. getting used to a different operating system has required some effort but she is doing very well with some experience. we could never get the alcon to pair with her car's bluetooth system but this phone pairs very easily.,1.0
ORD205699,ID0250933595,2019-06-07,Bakers,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Thunder line', 2)]",9240.0,67.99,-37.8224865,145.0016861,0,9307.99,Winter,False,1.5018,five stars work perfect!,1.0
ORD399547,ID2567155992,2019-10-09,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('pearTV', 1), ('Candle Inferno', 1)]",29000.0,,-37.803444,145.0109935,15,24755.15,Spring,True,1.5664,a good phone the home button did act up for a week where it stopped working for reason and then started up again. for no reason. a good phone,1.0
ORD039259,ID0260906800,2019-12-26,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",28485.0,,-37.822674600000006,145.0120678,5,27146.43,Summer,False,2.0454,"s10e brand new works very well, haven't tried the finger print or face rec.",1.0
ORD270198,ID0571459351,2019-01-09,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,90.49,-37.810778000000006,144.9391446,5,9409.99,Summer,True,0.7281,love my phone. wish i could have gotten the pixel 3 but this is an excellent contender. the camera is freaking amazing.,1.0
ORD114966,ID0679680980,2019-04-06,Bakers,"[('iAssist Line', 1), ('Universe Note', 1), ('Olivia x460', 2)]",8125.0,69.39,-37.7995708,144.9794226,15,6975.64,Autumn,True,1.8111,"misrepresented info on phone was not unlocked, had to pay additional fee through carrier to unlock it",0.0
ORD488152,ID0452381448,2019-01-11,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Toshika 750', 2)]",18290.0,79.73,-37.8248322,144.9494179,25,13797.23,Summer,False,1.3692,this is a great and affordable phone for calling and texting purposes this is a great and affordable phone for calling and texting purposes. it is five stars for that. i don't think this is a phone i would buy for web browsing and email though!,1.0
ORD442317,ID4305737093,2019-02-02,,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 2)]",15370.0,85.18,-37.8125714,145.01252209999996,25,11612.68,Summer,True,,one star overcharged item and snail-pace delivery despite so called expedited delivery.,0.0
ORD197105,ID2935371912,2019-09-11,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",20625.0,107.79,-37.8249344,144.99217219999997,0,20732.79,Spring,True,1.6845,"great a very reliable, easy phone. and it's waterproof. for a used phone it seems brand new. this purchase exceeded my expectations.",
ORD217595,ID0163389490,2019-06-23,Thompson,"[('Universe Note', 1), ('iStream', 2)]",3750.0,74.73,-37.8137032,144.95345859999995,5,3637.23,Winter,True,0.5735,the best cell phone i have ever had i love this phone. all the features i needed (being able to put two sim cards in it is terrific when i am travelling). picture quality is amazing. resolution is amazing.,1.0
ORD215250,ID2975216741,2019-08-09,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 1)]",15945.0,71.81,-37.7992809,144.9592806,5,15219.56,Winter,False,1.8374,"good, but battery is not 100% good quality and it works well. but the battery life is about 90%. but if you think about the price, this choice will be good.",1.0
ORD454757,ID0248746919,2019-08-07,Bakers,"[('Thunder line', 1), ('iAssist Line', 1)]",4405.0,79.15,-37.8220427,144.9945849,10,4043.65,Winter,True,1.3422,phoneed worked perfectly and all. my only concern was ... phoneed worked perfectly and all. my only concern was that it came with fake earbuds and a broken charger so i definitely had to replace those.,1.0
ORD066520,ID0633912993,2019-07-14,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Candle Inferno', 1), ('pearTV', 2)]",14575.0,63.75,-37.8150899,144.9563101,0,14638.75,Winter,False,0.8561,it works! product just as described. works great.,1.0
ORD187358,ID0767752915,2019-01-24,,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,101.85,-37.8030239,144.96970459999997,15,2915.35,Summer,True,1.7334,cell perfecto,1.0
ORD396759,ID2421601617,2019-11-13,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('pearTV', 1)]",15250.0,66.15,-37.8255966,144.9532132,0,15316.15,Spring,False,1.5367,... phone for my daughter and it does not work like it should i got this phone for my daughter and it does not work like it should...at all. has alot of flaws..she is very dissappointed.. bc this was her bday gift.,0.0
ORD054554,ID0246075179,2019-03-17,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Toshika 750', 1), ('iStream', 2)]",18020.0,62.33,-37.8151119,144.9733786,15,15379.33,Autumn,True,0.5134,refurbish olivia this phone was complete garbage. it doesn't work unless it is on the charger so you cant take it anywhere.,0.0
ORD044666,ID0266739858,2019-04-11,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 2)]",8060.0,66.62,-37.8234855,144.9896653,0,8126.62,Autumn,False,1.5794,"fingerprint reader didn't work for me otherwise, all seems well. the initial charge took a long time, but since then, it has charged at a good pace and has held its charge better than the google nexus phone i had before.",1.0
ORD133242,ID0131107628,2019-01-31,Nickolson,"[('iStream', 2), ('Alcon 10', 2)]",18200.0,95.07,-37.8146506,144.9593159,5,17385.07,Summer,True,1.0014,"great phone, great deal! the phone came in great condition, almost like new. i don't think you can find a better deal on a pixel 3. plus it is an awesome phone. love the size!",1.0
ORD070161,ID2385138106,2019-03-30,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('iAssist Line', 1)]",5825.0,,-37.8185141,144.9758658,0,5874.4,Autumn,False,0.5554,do not buy it did not even work for one week before the phone started blurring and at the end it only looked white.,0.0
ORD407794,ID0033675544,2019-09-18,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",8920.0,,-37.8088956,144.9577571,10,8131.3,Spring,True,1.0297,"excellent purchase phone is in perfect condition, works perfect & activated online with sprint chat in about 20 mins. comes with new sim card & charger. will be buying a second phone soon.",1.0
ORD238264,ID2383211227,2019-02-05,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",14700.0,88.86,-37.8154393,144.966482,10,13318.86,Summer,True,0.443,great phone! great phone! fingerprint reader gets dirty easily so don't use it much. battery runs out fast with a lot of screen use but with intermittent screen use throughout the day it will last all day. face recognition is flawless. just got an upgrade to android 9!,1.0
ORD343459,ID0746427704,2019-01-30,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,73.44,-37.816770700000006,144.99479519999997,15,16329.69,Summer,False,0.7551,"phone's good as described. however cannot be turned on normally due to battery drained out, i had to open it & boost it. phone's good as described. however cannot be turned on normally due to battery drained out, i had to open it & boost it.",1.0
ORD407964,ID6221450542,2019-07-13,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1), ('Thunder line', 2)]",26730.0,,-37.8088109,144.9831656,0,26795.9,Winter,False,1.0694,good phone great phone i. been useong this for the past month no problems with it only down soze is space i find if u put your apps and misoc on sd card it hwlps alot,1.0
ORD321332,ID0302539297,2019-11-03,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",26670.0,100.35,-37.82530300000001,144.9715978,0,26770.35,Spring,True,0.7681,"overall it's a good phone. it's a little hard to figure out apps or where to go. i love the battery life, good quality pictures.",1.0
ORD055352,ID6167489384,2019-09-25,Thompson,"[('Olivia x460', 1), ('Alcon 10', 2), ('iStream', 2)]",19425.0,102.07,-37.8099171,144.95821619999995,10,17584.57,Spring,True,1.0272,xp lumia 928 i love this phone but it won't work on my page plus provider. they don't support phone with sim card needed.,1.0
ORD163232,ID0301537538,2019-12-25,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1)]",11410.0,93.92,-37.8196513,144.9441873,5,10933.42,Summer,True,0.8171,"five stars great product, great price, great condition! i would buy from this seller again.",1.0
ORD393834,ID0746912551,2019-11-04,Nickolson,"[('iStream', 1), ('Lucent 330S', 1)]",1380.0,106.06,-37.82507920000001,144.9827779,0,1486.06,Spring,True,1.3688,great product. my second rugby and back-up phone great product. my second rugby and back-up phone. works as advertised and priced right... as good as it gets.,1.0
ORD052226,ID0612015889,2019-01-03,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610.0,69.62,-37.8157316,144.963445,5,2549.12,Summer,False,0.6244,check to make sure it works in your area good ph but wouldnt work in mt so check with carrier to make sure before orderin . however if you goof like i did net 10 will fix it by sending a new one with mailer for you to mail it back to them just delays activation,
ORD417231,ID3146808080,2019-05-24,Bakers,"[('iStream', 2), ('Universe Note', 1), ('pearTV', 2)]",16370.0,49.68,-37.8121665,144.9880695,15,13964.18,Autumn,False,0.6746,no phone! so i purchased the device and it came with no phone. this is actually crazy.,
ORD490724,ID0364845517,2019-03-15,,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",17150.0,67.48,-37.80124970000001,144.9806273,15,14644.98,Autumn,False,,"love it and glad to have it love it and glad to have it, the i-phone i had cannot compare to the olivia phone, it is wonderful",1.0
ORD181456,ID0781093374,2019-06-14,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('Toshika 750', 1)]",13240.0,66.41,-37.8029482,144.9481976,10,11982.41,Winter,False,1.0871,great phone! the phone arrived quickly. it looks brand new. totally flawless you can't find anything wrong with it. i could not be happier. highly recommend!!,1.0
ORD470058,ID0579402725,2019-02-05,Nickolson,"[('pearTV', 1), ('iStream', 1)]",6460.0,70.59,-37.81892929999999,144.9735523,5,6207.59,Summer,False,0.3538,great looking phone! just got it. seems like it was turned on before but it looks brand new,1.0
ORD290506,ID0844490981,2019-06-27,,"[('Olivia x460', 2), ('pearTV', 2)]",15070.0,50.44,-37.8200366,144.9505454,25,11352.94,Winter,False,,one star had nothing but issues..returning phone,0.0
ORD432420,ID6202470183,2019-02-10,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15660.0,94.73,-37.82148220000001,144.9792324,0,15754.73,Summer,True,0.91,perfect great product!,1.0
ORD357256,ID3229057023,2019-09-29,Bakers,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,64.81,-37.8022853,145.00331709999998,0,5964.81,Spring,False,1.1146,"do not buy! this is a terrible product. it was advertised as ""new"", however it was most definitely refurbished. the camera stopped working after only 2 months among several other problems! do not buy this!!",0.0
ORD138830,ID0541122875,2019-09-06,Bakers,"[('Lucent 330S', 1), ('iAssist Line', 2), ('Universe Note', 1), ('pearTV', 1)]",15440.0,94.46,-37.80424489999999,145.0143051,15,13218.46,Spring,True,1.7955,phone i received was not compatible with verizon the phone was not compatible with verizon. wasted alot of time setting it up.,0.0
ORD110307,ID0577522582,2019-05-07,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('pearTV', 2)]",19520.0,63.89,-37.8219199,144.9725456,0,19583.89,Autumn,False,0.4542,five stars came exactly as described and works perfectly.,1.0
ORD398385,ID0714861714,2019-12-15,Bakers,"[('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 1)]",31745.0,101.14,-37.8229843,144.98898359999995,0,31846.14,Summer,True,1.5467,you will love this phone so good i'm buying another one,1.0
ORD068979,ID0571731212,2019-02-07,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",8490.0,99.01,-37.8243379,144.9445459,15,7315.51,Summer,True,1.3173,five stars this is a good product.,1.0
ORD250453,ID6167344378,2019-05-20,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,65.73,-37.8109273,144.9670828,10,11225.73,Autumn,False,0.8807,five stars best phone on the planet hands down .,1.0
ORD143607,ID4740822052,2019-02-14,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('pearTV', 2)]",34830.0,75.79,-37.8037592,144.94977219999996,25,26198.29,Summer,False,1.0204,"great product! highly recommend getting the stand that goes under it, it sits much better on the desk.",1.0
ORD129221,ID0767733205,2019-10-24,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13520.0,,-37.8048808,144.9705639,10,12276.02,Spring,True,1.5292,"best phone brand better performance and quality, half the price compared to alcon, i like this product",1.0
ORD421144,ID6167344601,2019-10-11,,"[('Universe Note', 1), ('Olivia x460', 2)]",5900.0,76.9,-37.8101791,144.9698524,0,5976.9,Spring,False,0.9372,"returned after failure to update to pie kept saying ""installation error"" when trying to run otc security updates. returned and bought another on ebay that updated fine. battery life is mediocre and the screen brightness suffers in direct sunlight, but a value for money in all other regards.",1.0
ORD404199,ID6167247328,2019-03-24,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 1)]",4880.0,65.9,-37.8162701,144.9642341,5,4701.9,Autumn,False,0.5344,"after half an year.... all good with this phone 10+++ i am very pleased, and its my second phone from this user.",1.0
ORD107175,ID0250774444,2019-02-22,,"[('Candle Inferno', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",7250.0,90.63,-37.8185269,145.01428059999995,0,7340.63,Summer,True,,no battery great phone but no battery! really?! very disappointed!,0.0
ORD260195,ID2810279739,2019-06-20,Bakers,"[('iStream', 2), ('Universe Note', 1)]",3750.0,50.93,-37.8166516,144.9882044,5,3613.43,Winter,False,0.9648,wifi and bluetooth wasn’t working i bought alcon x and the bluetooth and wifi wasn’t working.,0.0
ORD269551,ID2810279749,2019-07-09,Bakers,"[('Thunder line', 2), ('pearTV', 1)]",10670.0,77.5,-37.8172122,144.9893246,10,9680.5,Winter,True,0.9566,"great phone easy to setup on t-mobile, works well, great battery life. very small footprint, works really well. i love this phone.",1.0
ORD165177,ID0576879075,2019-03-26,Nickolson,"[('Toshika 750', 1), ('pearTV', 2), ('Thunder line', 1), ('Alcon 10', 2)]",37020.0,65.34,-37.81926729999999,144.9788564,0,37085.34,Autumn,False,0.8217,"excellent this phone was in great condition, no scratches , unlocked. it was better than expected.",1.0
ORD012006,ID0031402955,2019-04-28,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545.0,85.22,-37.7973464,144.9689413,10,5075.72,Autumn,True,2.3659,"yes it has , it is one of the best deals i have done and may buy another if this one breaks completely passed my expectations!!",1.0
ORD401476,ID5556316813,2019-03-15,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Olivia x460', 1), ('Universe Note', 1)]",5685.0,67.61,-37.8081329,144.9339054,5,5468.36,Autumn,False,1.2632,five stars good phone,1.0
ORD032756,ID0331421735,2019-02-05,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",31570.0,102.55,-37.8228554,144.9897726,15,26937.05,Summer,True,1.5098,good display and battery amazing budget smart phone. you'll be able to perform everything you need and with a great battery.,1.0
ORD360781,ID2302923319,2019-01-27,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1)]",6780.0,92.6,-37.814871200000006,144.9647874,25,5177.6,Summer,True,0.5893,good phone is amazin phone,1.0
ORD408724,ID0343315484,2019-07-07,,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,70.79,-37.8257184,144.9940034,5,10687.04,Winter,False,1.7535,came as described and in great condition. product was exactly what i was looking for. in great condition and what was described in the ad.,1.0
ORD223324,ID1458418013,2019-08-11,Bakers,"[('pearTV', 1), ('Universe Note', 1)]",9760.0,53.68,-37.8193333,145.0065084,10,8837.68,Winter,False,1.4366,two stars bro it gave the regular one its not even the xl don't buy.,0.0
ORD294286,ID1492153097,2019-01-01,Thompson,"[('Toshika 750', 1), ('iStream', 2), ('Thunder line', 1), ('Alcon 10', 1)]",15750.0,91.66,-37.8124494,144.95398669999997,10,14266.66,Summer,True,0.6089,"five stars great phone for 2010, now it seems outdated.",1.0
ORD471634,ID4716795756,2019-10-29,Thompson,"[('Olivia x460', 2), ('iStream', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",8430.0,78.1,-37.8188362,144.9534333,25,6400.6,Spring,False,0.8854,.... it didn't come with the pen after that perfect,1.0
ORD046637,ID0579969179,2019-05-24,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545.0,62.82,-37.8111269,144.9451274,0,5607.82,Autumn,False,0.2424,i have been wanting one of these for a while now.  bought on gold day and absolutely love it.,1.0
ORD437944,ID0245537625,2019-10-28,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",22160.0,100.49,-37.811034,144.9649253,25,16720.49,Spring,True,0.9348,amazing product from digico within budget and get the best outcome of it,1.0
ORD443161,ID1964021918,2019-10-08,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('Olivia x460', 2)]",12360.0,,-37.817961,144.9666691,10,11222.04,Spring,True,0.2631,excelent good product thanks is excelent universe s4 is an incredible phone. i have been using this unlocked s4 for past 2 days helping a friend to migrate from alcon 4s. my friend has been on alcon and it also gave me a unique perspective. i used alcon for couple of years and been using android,1.0
ORD141247,ID4787373513,2019-08-28,Thompson,"[('iStream', 2), ('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",12290.0,67.7,-37.801566,144.9386085,0,12357.7,Winter,False,1.4431,"happy with device but... great phone, however it does not work with 3g or 4g data with my county's carrier (digitel venezuela).",1.0
ORD194257,ID1985557917,2019-09-17,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,106.43,-37.8077755,144.9658913,5,6917.93,Spring,True,1.2467,we already own candles so we know they are great ! my son is going to live this!,1.0
ORD185217,ID2562266974,2019-07-31,Thompson,"[('pearTV', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",16075.0,66.83,-37.8226294,144.9519158,25,12123.08,Winter,False,1.1874,best selection price/value excellent product,1.0
ORD267660,ID0312718912,2019-11-29,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",21950.0,94.69,-37.80196420000001,144.96212759999997,15,18752.19,Spring,True,1.7819,wifi problems it runs good but my only problem so far i have is the wifi keeps disconnecting and it also shows a exclamation mark next to the wifi bars meaning it has trouble connecting. smh i shouldn't have bought this phone. don't waste you're money and i just got it today :(. i hope there's a solution,
ORD422792,ID6167266588,2019-12-10,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 1), ('Olivia x460', 2)]",6055.0,94.89,-37.81084,144.96454359999996,15,5241.64,Summer,True,0.9691,"excelent product excellent relationship quality price, stable, fast, good camera. recommendable",1.0
ORD022868,ID0092149931,2019-07-29,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260.0,65.94,-37.822954,144.9550304,10,19199.94,Winter,True,1.3416,teléfono s8+ defectuoso el tlf lo compre por que debería de ser nuevo pero no lo es por qué tiene la batería abombada y se le despegó la tapa de atrás y lo compre para un regalo ahora me hacen pasar esa pena y lo envie a venezuela ahora que solución ustedes me dan?,0.0
ORD080956,ID0650269351,2019-08-08,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 2)]",,78.77,-37.8146852,144.98019219999995,25,,Winter,True,1.032,"this is the best android i ever had this is the best android i ever had. it is beautiful phone with super fast finger print unlock, battery that last 2 days with moderate used, great camera. i have it for over one month now and never had any problem. very fast.",1.0
ORD075784,ID0241807452,2019-10-10,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",19115.0,58.92,-37.8111128,144.9910169,25,14395.17,Spring,False,0.391,do not buy anything lucentrola they are junk had first phone two days and it died.digico sent another after fighting with lucentrola and this has a battery life issue.im so done with this company,0.0
ORD373978,ID0287630717,2019-04-16,Thompson,"[('pearTV', 1), ('Thunder line', 2)]",10670.0,80.36,-37.8031397,144.9476307,10,9683.36,Autumn,True,1.0624,love i love it,1.0
ORD156046,ID3204395233,2019-09-21,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090.0,100.69,-37.8067098,144.9490039,15,9527.19,Spring,True,0.6853,five stars great thinks child love it.,1.0
ORD117395,ID6167191731,2019-08-15,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050.0,47.19,-37.81567379999999,144.9663184,15,6039.69,Winter,False,0.4319,"i purchased this since i bought my grandson this tablet for christmas. the tablet is slow, considering price that's ok.i have problems with the charger, it won't charge when i am using the tablet, the charger needs to be plugged in and not moved for it to charge.for the price the tablet is ok.",0.0
ORD284288,ID0356099604,2019-11-03,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",8680.0,82.88,-37.82284110000001,144.9896646,15,7460.88,Spring,False,1.5114,great product great product works perfect,1.0
ORD217986,ID4520380518,2019-09-27,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",10035.0,61.19,-37.8116841,144.956303,10,9092.69,Spring,False,0.8195,operating system out of date the phone keeps freezing and says the battery is not responding. it also keeps dialing and will not hang up a phone call. i had to remove the sim card because the phone was dialing my contact list and would not power off. i returned the phone and am having similar problems with the replacement. very stressful.,0.0
ORD128232,ID0250933621,2019-02-08,Bakers,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2), ('Alcon 10', 1)]",22300.0,99.77,-37.8209154,145.00266000000005,25,16824.77,Summer,True,1.3799,"perfect what's not to like, almost in as new condition at less than half the price, with free shipping thru gold? it's perfect.",1.0
ORD383590,ID0302571121,2019-07-09,Bakers,"[('Universe Note', 1), ('pearTV', 1), ('Candle Inferno', 2)]",10620.0,69.09,-37.8023202,144.9789589,15,9096.09,Winter,False,1.6669,great phone nice big screen and great battery life. phone came ready to be used. i would recommend to anyone.,1.0
ORD068806,ID1985557923,2019-09-28,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",9900.0,76.4,-37.8107637,144.96725969999997,15,8491.4,Spring,False,0.8947,good deal few quirks,1.0
ORD353141,ID1837192185,2019-11-06,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('Olivia x460', 2), ('Alcon 10', 2)]",29290.0,106.53,-37.80716760000001,144.96273459999995,0,29396.53,Spring,True,1.4062,in love absolutely love this phone easy to use like how slim and handy the device is very light big screen all my favorite things i jumped straight from the 3 to the 5 and love love it...,
ORD203966,ID0332546323,2019-03-01,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865.0,62.94,-37.8069205,144.9428631,25,8211.69,Autumn,True,0.7395,one star is bad it come with chinise input language and is not unlocked is at&t phone,0.0
ORD037769,ID0371972623,2019-04-09,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Olivia x460', 1)]",3705.0,80.48,-37.8064631,144.9720713,15,3229.73,Autumn,True,1.3686,perfect! perfect 100% condition from networkstore. and battery was at 100%,1.0
ORD460759,ID0781109215,2019-05-05,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",12830.0,83.39,-37.8172189,145.0162981,5,12271.89,Autumn,True,2.0195,nice phone my daughter loves this phone,1.0
ORD493087,ID0560984864,2019-02-01,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 1)]",11710.0,92.51,-37.8180118,144.9480948,15,10046.01,Summer,True,0.6011,i love it very nice product,1.0
ORD489414,ID0579994300,2019-11-02,,"[('iStream', 2), ('Alcon 10', 2), ('pearTV', 2)]",30820.0,82.8,-37.8033447,144.93685119999995,10,27820.8,Spring,False,1.3733,five stars excellent phone. i had already gotten one for my wife and my daughter wanted one also.,1.0
ORD117718,ID0227330469,2019-06-14,Bakers,"[('Alcon 10', 1), ('Universe Note', 2)]",15850.0,64.41,-37.8035393,144.9944731,0,15914.41,Winter,False,0.7218,"like new for great price sorry, this video is unsupported on this browser.  looks like new, battery lasts all day, touch screen and finger print work great. speaker and mic work great. no cosmetic defects looks new.",1.0
ORD291265,ID0591392064,2019-06-03,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",16260.0,66.92,-37.819616,144.9599063,15,13887.92,Winter,False,0.8557,this is a great tablet for the price! i bought it to replace my ipad mini. great for ereading and general browsing.,1.0
ORD470455,ID0259159793,2019-04-02,Nickolson,"[('Candle Inferno', 1), ('pearTV', 2)]",13050.0,64.59,-37.8216615,144.9630736,25,9852.09,Autumn,False,0.664,you get more than what you paid for! fully satisfied! excellent phone!,1.0
ORD376775,ID0128874949,2019-10-27,Bakers,"[('Thunder line', 2), ('Universe Note', 2), ('pearTV', 1), ('Toshika 750', 1)]",21890.0,78.53,-37.800751700000006,145.00220009999995,10,19779.53,Spring,False,1.1977,good stuff as expected thank you,1.0
ORD485103,ID6167359491,2019-07-21,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405.0,76.98,-37.8124701,144.9733891,25,2630.73,Winter,True,0.7608,we have had a hard time with tablets and our 8 year old who has been down loading apps since she was around 3-4 years of age so far this tablet has survived everything except the constant draining of battery when used by her .,1.0
ORD182392,ID1449431194,2019-07-31,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",8585.0,63.49,-37.8135314,144.97406850000004,5,8219.24,Winter,False,0.6896,la mejor marca de telefonos best phone on market,1.0
